Men,Unisex,Women,Bottomwear,Flip Flops,Sandal,Shoes,Topwear,Casual Shoes,Flats,Flip Flops,Heels,Jeans,Kurtas,Sandals,Shirts,Sports Shoes,Tops,Trousers,Tshirts,Beige,Black,Blue,Bronze,Brown,Burgundy,Charcoal,Coffee Brown,Copper,Cream,Gold,Green,Grey,Grey Melange,Khaki,Lavender,Magenta,Maroon,Multi,Mushroom Brown,Mustard,Navy Blue,Off White,Olive,Orange,Peach,Pink,Purple,Red,Rust,Sea Green,Silver,Tan,Taupe,Teal,Turquoise Blue,White,Yellow,Casual,Ethnic,Formal,Sports
57303,0.0019711126,0.002807168,0.45149127,0.025699263,0.5180312,0.00019490329,3.6088262e-05,0.09263217,0.0018920416,0.034547273,0.87062556,7.1884824e-05,0.00016866677,0.0035206482,0.17896837,7.184643e-05,0.026922531,0.051211406,0.23224084,0.00027251642,6.3368396e-05,0.02379351,5.0655282e-05,0.00050348515,0.059454136,0.00011526603,0.0001192067,0.00013796303,0.043911804,0.09348293,0.020935584,0.0016573067,0.13930893,1.3969674e-09,0.0055675963,1.6654582e-07,0.0039460687,0.0010029345,0.010719854,0.004314792,0.060058188,0.00022497115,0.004543221,0.001444911,6.650721e-06,0.0075516077,0.004861964,0.0011187983,1.2299359e-08,0.0060732947,2.167562e-06,1.3599953e-06,0.01165045,0.01404349,7.9152705e-05,0.057319775,0.07672835,0.19176576,5.0919135e-07,4.389031e-07,3.841663e-06,0.0782646,0.00013019142,0.11486537,0.13242847,0.0004211168,0.0012673206,0.31972295,0.012958702,0.8583639,8.8107736e-05,0.0012135374,0.1403344
10096,0.041778743,0.07383331,0.41596243,0.062055457,0.40637007,0.08096692,0.008121022,0.031126369,0.03527972,0.020794207,0.77837527,0.045336403,0.0028759153,0.01527066,0.20061153,0.004307895,0.014588466,0.020187762,0.06318724,0.02501367,0.00061322784,0.012797359,0.0052694688,0.03179908,0.1449105,0.0149451,0.0029010917,0.018681608,0.016470322,0.043157596,0.12517639,0.0020263228,0.045503188,6.3407215e-06,0.020523624,6.7957412e-06,0.0042126435,0.0050389487,0.006929683,0.025433907,0.07387805,0.0042715417,0.0028478594,0.010655881,0.00072531786,0.004146562,0.010232268,0.00021439618,5.7313973e-06,0.017286029,6.766824e-05,7.293364e-05,0.0031493965,0.02112618,0.0016463725,0.10814916,0.3946165,0.06398423,0.00014826634,5.850712e-06,3.6688758e-05,0.044520464,0.00041327576,0.024835315,0.008775147,0.0013014044,0.018927092,0.29295388,0.018560128,0.7289049,0.00073737913,0.0040456885,0.266312
8746,0.040495478,7.1116774e-05,0.17761242,0.12592483,0.6558961,0.0002246987,2.5093377e-06,0.4260872,0.004232114,0.00091136806,0.5669009,0.0016411762,0.000876128,0.005681312,0.003541966,3.6253093e-06,0.0026404548,0.121695615,0.24820691,0.00013302763,0.00017170342,0.00082763616,0.00016122276,2.7825983e-05,0.023980482,0.00013073749,2.3852317e-05,0.01440231,6.265255e-05,0.48152182,0.02117371,1.5753183e-05,0.027244851,2.5492653e-11,1.0074876e-05,1.3580388e-13,1.5576634e-05,8.020928e-07,7.9913957e-07,0.00062622235,0.0025735614,3.870103e-05,9.099166e-08,0.0015714007,6.78799e-08,0.00042336815,5.078911e-06,1.809366e-11,3.860222e-10,0.042203747,1.4295625e-09,2.2767279e-06,4.678475e-06,0.0005804688,8.14018e-10,0.0063188435,0.0077831587,0.0037434944,3.5255505e-12,2.411482e-08,3.1760667e-08,0.004544301,2.8565921e-08,1.39351215e-08,4.7295234e-10,5.7576884e-08,7.703397e-10,0.9122908,0.06473874,0.9543605,0.0001025558,7.801908e-05,0.045458984
17240,0.0,0.0,1.0,0.0,1.5961368e-38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1007067e-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
21588,0.0042165774,0.006032588,0.9285203,0.00071933726,0.060511146,0.0069007394,0.0073281345,2.6377093e-05,0.004615168,7.2298403e-06,0.000206982,0.9809154,0.003930733,0.0047108848,0.00020689708,0.0074582566,0.0004287743,7.761815e-05,0.00020604879,0.0012717412,0.032466024,4.3774864e-05,0.27959543,0.0116408365,0.00059982407,0.02508811,0.0008837914,0.22188175,0.016301574,0.019741898,0.115761526,1.3762299e-06,0.020288318,0.0002643913,0.0011602527,4.1205552e-05,1.6988427e-07,0.0105197085,1.1786216e-05,0.08486674,0.060992848,0.0034585916,0.0028896278,0.0020859796,0.00086558884,0.0063218526,0.0014144769,2.0693573e-08,0.006180471,0.04122516,1.5803929e-06,0.013176641,0.0019376846,0.07399827,0.032897156,0.080027096,0.15077895,0.24868724,0.0015557616,0.006583904,0.015077749,0.0009861419,0.0076044346,0.00018560987,6.904498e-07,0.0045921393,4.9739017e-05,0.32983485,0.04714022,0.7832648,0.072307594,0.07400143,0.07042617
7790,2.0216304e-28,0.0,1.0,0.0,2.2885571e-10,0.0,0.0,0.0,6.5513803e-32,0.0,7.4227974e-35,1.0,9.578128e-24,2.2028372e-35,4.001101e-30,0.0,0.0,2.633867e-28,1.304134e-33,1.7738626e-27,7.645382e-25,1.2759386e-31,4.6248627e-10,0.0,4.265856e-27,1.6511354e-25,5.7190505e-26,0.00049996097,5.9133556e-38,0.99950004,7.7406496e-15,0.0,5.5645822e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.1492505e-23,1.0386766e-13,0.0,0.0,0.0,0.0,1.6178283e-26,0.0,0.0,0.0,3.513062e-12,0.0,0.0,0.0,2.015654e-31,0.0,6.0285515e-10,2.7478242e-09,0.3077289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6922711,4.0112397e-15,0.9999999,2.1585743e-21,3.0359267e-20,1.3783982e-07
13075,0.0026869625,0.0003865436,0.78553057,0.15051237,0.060883436,0.00043813084,1.2745081e-06,0.012580457,7.784158e-06,0.0012514857,0.9857085,1.2477281e-05,4.296075e-05,4.383791e-05,0.28356433,6.2713248e-06,0.00064282026,0.010423302,0.0018242113,0.0011182821,1.0191585e-05,0.0014702815,7.058871e-06,7.835991e-05,0.17213075,1.9120678e-06,0.0003104152,0.00013411573,0.00041443025,0.45163622,0.007544705,1.1366363e-06,0.010928065,6.5605616e-12,0.00027751623,6.326665e-09,3.5262946e-08,1.6535965e-07,6.474803e-05,0.0007505142,0.00400413,2.1577149e-05,1.8257471e-06,3.2159683e-06,8.328817e-09,0.00030632163,7.9420795e-05,9.952728e-09,2.912688e-11,0.051586814,1.6662177e-09,7.380245e-09,0.00056997914,0.038082536,8.5166945e-08,0.002423564,0.15911864,0.68968236,4.0591935e-08,2.507903e-07,2.1028153e-08,0.03165746,1.390232e-07,6.5240914e-05,5.425482e-07,9.840069e-07,3.8415726e-10,0.077530354,0.0014378834,0.5082554,2.0642365e-05,0.00070947374,0.49101448
49461,0.06887524,0.05325034,0.44598752,0.09358809,0.33829886,0.064975746,0.010980706,0.06471961,0.031624045,0.014952393,0.736324,0.076423414,0.0041880645,0.015630458,0.312748,0.0052347463,0.012035299,0.035578012,0.03166962,0.013226824,0.0031361245,0.008547858,0.0051751337,0.025067389,0.08441108,0.013946602,0.0027986488,0.020959362,0.016033668,0.09317931,0.11311547,0.0010069531,0.02505785,1.2791177e-06,0.009479878,1.6859534e-05,0.0014355042,0.0014845054,0.005512635,0.024910877,0.030064527,0.014610303,0.0030766164,0.007514958,0.0017503863,0.012576046,0.0032707881,3.0217494e-05,2.644793e-06,0.03790718,1.2513718e-05,9.262916e-05,0.003503169,0.044606354,0.00028812574,0.058959756,0.15562685,0.12952898,3.013443e-05,3.6793354e-05,7.546669e-05,0.046133302,0.0003130731,0.0059440564,0.00039125836,7.203521e-05,0.0008456562,0.4976964,0.059451733,0.8156975,0.003561653,0.006003367,0.17473747
46089,0.034324292,0.13260026,0.30043808,0.048262678,0.48437473,0.044185508,0.0085356,0.025164261,0.042402726,0.011997168,0.80886114,0.058853686,0.008478979,0.019646011,0.21561827,0.006694604,0.015097667,0.020704513,0.08270324,0.0050909105,0.0019618813,0.009352908,0.006664486,0.028370902,0.23516425,0.039219167,0.0011318028,0.027811728,0.03858388,0.0035326686,0.06538457,0.0026436043,0.02034311,5.0324246e-07,0.002055092,4.9126567e-07,0.006571342,0.008740808,0.011599423,0.020720536,0.069661416,0.0031228806,0.0005478375,0.008893722,0.00089373306,0.00031669033,0.009721878,6.7667155e-05,8.421839e-06,0.0021641466,4.894083e-05,0.00017662617,0.0004886526,0.0049418467,0.0064603207,0.1377944,0.07175122,0.01691086,0.00014583973,1.8626042e-06,1.2902997e-05,0.10231353,0.0014076586,0.01813779,0.0015570844,0.00030904057,0.024704777,0.6032724,0.010278443,0.6864214,0.0021606912,0.0038175893,0.30760038
15348,0.0,0.0,1.0,0.0,5.1825055e-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9852872e-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3827642e-38,1.9376073e-28,0.99999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6498747e-07,0.0,1.0,0.0,0.0,1.16551305e-35
